index,department,organization,notice,company,part,apply_start,apply_end,object,overview,tag,filename,budget,deadline
422,전라남도,기초자치단체,[전남] 무안군 2022년 일자리창출 우수기업 지원사업 모집 연장 공고,벤처기업,인력,2022-09-21,2022-11-25,고용유지,"무안군 내 일자리 우수기업 인증을 통해 근로자의 고용안정과 일자리 창출에 기여한 기업을 대상으로 근로자 복지 증진을 위한 시설 구축 및 물품을 지원해 드리는 사업입니다.☞ 무안군 소재 2년 이상 정상가동 기업 중 일자리 창출 실적이 우수한 중소기업 ☞ 기업당 10,000천원 지원","인력,경영,전남,중소기업,2022,전라남도,기업부설연구소,일자리창출,벤처기업,기초자치단체,이노비즈,메인비즈,복지,근로자,일자리창출우수기업,무안군",★ 2022년 무안군 일자리창출 우수기업 모집 연장 공고.hwp,"10,000천원",모집종료
423,인천광역시,인천테크노파크,[인천] 2022년 4차 시설 안전성 개선ㆍ모니터링 시스템보급 지원사업 참가기업 추가 모집 재공고(제조분야 친환경 관리인프라 구축사업),장애인기업,인력,2022-11-21,2022-11-28,고용유지,"인천지역 산업단지 내 중소ㆍ중견 소부장기업의 안전사고 발생 예방 및 안전관리 역량을 강화하고자 노후시설 안전성 개선 및 모니터링 시스템보급을 지원해 드리는 사업입니다.☞ 인천지역 산업단지 내 화학물질 사용 중소ㆍ중견 소부장 기업 중 사업장 시설 안전성 개선, 모니터링 시스템 설치 의지 보유기업 ☞ 사업장 시설안전성 개선, 사업장 내 안전관리 모니터링 시스템 보급, 사업장 안전규제 대응 컨설팅 지원","인력,경영,인천,중소기업,사회적기업,2022,컨설팅,중소,여성기업,인천광역시,인천테크노파크,장애인기업,중견,소부장,시설,모니터링,산업단지,안정성",01.(추가모집공고)공고문_제조분야친환경관리인프라구축지원사업_2022.11.pdf,"컨설팅, 인력 등 지원",모집종료
424,전라북도,전라북도경제통상진흥원,[전북] 2023년 사회적경제 청년혁신가 지원사업 참여 사업장(지역혁신형) 모집 공고,중소기업,인력,2022-11-18,2022-11-29,국내일반인력,"전라북도 내 일자리 창출과 사회적경제 활성화를 도모하기 위하여 해당 지역 사회적경제 기업을 대상으로 청년 채용 인건비 및 교통비 등을 지원해 드리는 사업입니다.☞ 전북 해당 지역(전주, 군산, 익산, 남원, 완주, 무주) 내 사회적경제조직 기업 및 지원기관(단체) ☞ 인건비(매월 200만원/인)ㆍ교통비(매월 10만원/인) 지원","인력,전북,전라북도,전라북도경제통상진흥원,청년,사회적경제기업,인건비,채용,전주,익산,완주,2023,교통비,군산,남원,무주",2023 사회적경제 청년혁신가 지원사업 참여 사업장지역혁신형 모집 공고문.pdf,200만원,모집종료
425,부산광역시,부산테크노파크,[부산] 2022년 2학기 겨울 계절학기 산학연계 현장실습 지원사업 참여기업 모집 공고,중소기업,인력,2022-11-16,2022-12-07,교육/훈련/연수,"부산 지자체-기업-대학 간 협력을 통해 기업 실무형 인재양성과 우수인재 발굴ㆍ채용 등 학생-기업 간 선순환 채용 환경을 조성하고자 대학생 표준현장실습학기제 실습기관으로 확정된 기업에게 실습생 현장실습비, 멘토 수당 등을 지원해 드리는 사업입니다.☞ 부산 내 교육부 표준현장실습학기제 운영 규정을 충족하고, 대학과 현장실습 협약을 체결한 기업 ☞ 실습생 현장실습비 일부 및 멘토수당, 참여학생 지원 프로그램 등 지원","인력,부산,2022,부산광역시,부산테크노파크,현장실습,대학생,표준현장실습학기제",[공고문] 2022학년도 겨울 계절학기 부산광역시 산학연계 현장실습 지원사업 참여기업 모집 공고.hwp,"컨설팅, 인력 등 지원",모집종료
426,강원도,강원도경제진흥원,[강원] 2022년 4차 무역인재 양성 교육비 지원사업 참가대상 모집 공고,중소기업,인력,2022-11-16,2022-11-21,국내전문인력,"강원도 소재 중소기업 및 유관기관의 해외마케팅 전문인력 양성과 역량 강화를 위해 해외마케팅 과정, 지역 전문가 육성, 무역실무 등 온ㆍ오프라인 교육비를 지원해 드리는 사업입니다.☞ 강원 도내 중소기업 및 수출 유관기관☞ 1인당 최대 60만원 이내 지원","인력,수출,경영,강원,온라인,중소기업,교육,해외마케팅,2022,강원도,무역실무,강원도경제진흥원,오프라인,수출유관기관",2022년 강원도 무역인재 양성 교육비 지원사업 4차 참가대상 모집공고 .pdf,1인당 60만원,모집종료
427,중소벤처기업부,장애인기업종합지원센터,2022년 IBK기업은행 연계 장애인기업(장애인 근로자 및 영세자영업자) 치료비 지원 연장 공고,벤처기업,인력,2022-11-15,2022-11-18,작업환경개선,장애인기업 근로인력 복지강화 및 근로환경 개선하고자 장애인 근로자 및 영세자영업자 치료비를 지원해 드리는 사업입니다.☞ 장애인기업확인서 발급업체의 장애인 근로자 및 영세자영업자 ☞ 업체별 5백만원 한도 지원,"인력,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,2022,중소벤처기업부,장애인,IBK기업은행,장애인기업종합지원센터,근로자,치료비",2022년 IBK기업은행 연계 장애인기업장애인 근로자 및 영세자영업자 치료비 지원 연장공고.pdf,5백만원,모집종료
428,전라남도,기초자치단체,[전남] 곡성군 2022년 기업불편해소 지원사업 계획 재공고,중소기업,인력,2022-11-15,2022-11-21,고용유지,"전라남도 곡성군 소재 중소기업의 기업 경영 불편사항 해소를 위해 근로자 휴게시설 개선, 기업불편환경 개선, 근로자 휴식 및 건강관리를 위한 시설장비를 지원해 드리는 사업입니다.☞ 곡성군에 소재지를 두고 있는 공장 등록된 업체중 창업한지 1년 이상이고 정상 가동 중인 중소기업☞ 기업당 5백만원 한도 내 지원","인력,경영,전남,중소기업,2022,중소,전라남도,기초자치단체,근로자,휴게시설,곡성군,기업불편해소",재공고_2022년 기업불편 해소지원사업.hwp,5백만원,모집종료
429,국토교통부,해외건설협회,2022년 해외건설 현장훈련(OJT) 지원사업 참여기업 모집 공고,중소기업,인력,예산 소진 시 사업 종료,-,고용유지,조기종료 자동처리,"인력,수출,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,2022,중소,중견,국토교통부,근로자,해외건설협회,훈련비,해외건설,OJT,파견비",2022년 해외건설 현장훈련(OJT) 지원사업 참여기업 모집 공고.png,"컨설팅, 인력 등 지원",모집종료
430,전라북도,전북창조경제혁신센터,전라북도 김제시 2022년 7차 청년 디지털 일자리 도전ㆍ도약 지원사업 참여사업장 모집 공고(지역주도형 청년일자리사업),중소기업,인력,2022-11-15,2022-11-24,국내일반인력,"전라북도 김제시 내 청년 지역정착 및 지속 가능한 경제활동에 기여하고자 디지털 인력 신규 채용 예정인 기업을 대상으로 인건비를 지원해 드리는 사업입니다.☞ 디지털 인력 신규 채용 예정인 법인 및 개인 사업장※ 사업장 소재지가 김제이거나, 타 지역 소재 참여사업장은 협약체결 후 1개월 이내 이전 가능한 사업장☞ 인건비 월1.6백만원(인/기본급 월 200만원 기준) 지원","인력,경영,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,전라북도,2022,일자리,비대면,청년,인건비,전북창조경제혁신센터,디지털,채용,행정안전부,김제시",참여사업장 7차 모집 공고문.hwp,월 6백만원,모집종료
431,환경부,한국환경산업협회,2022년 환경산업 분야 퇴직전문가 중소기업 기술지원사업 참여기업 추가모집 공고,중소기업,인력,2022-11-14,2022-11-25,국내전문인력,"환경산업 분야 퇴직 전문인력의 고도로 숙련된 기술 노하우를 창업ㆍ중소기업에 맞춤형으로 전수해 환경기업의 경쟁력 확보에 기여하고자 퇴직전문가 채용 시 인건비를 지원해 드리는 사업입니다.☞ 창업 환경기업 또는 영세기업, 기존 사업 확대를 희망하는 중소기업 ☞ 기업당 최대 2인, 월 최대 185만원/인 지원","인력,창업,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,중소기업,2022,환경산업,환경부,환경기업,인건비,한국환경산업협회,영세기업,퇴직전문인력,퇴직전문가",2022년 퇴직전문가 중소기업 기술지원사업 참여기업 추가 모집공고.hwp,월 185만원,모집종료
432,전라남도,기초자치단체,[전남] 목포시 2022년 3차 소규모 기업환경 개선사업 참여기업 모집 공고,중소기업,인력,2022-11-14,2022-11-30,작업환경개선,"전라남도 목포시 소재 산정농공단지ㆍ삽진산단 입주한 중소기업의 경쟁력을 제고하고자 근로 환경, 작업환경 개선을 지원해 드리는 사업입니다.☞ 목포시 산정농공단지ㆍ삽진산단 입주 제조기업 중 공장설립 완료 신고를 마친 기업☞ 최대 500만원 지원","인력,전남,제조업,2022,전라남도,기초자치단체,환경개선,근로환경,작업환경,입주,목포시,산정농공단지,삽진산단",2022년 목포시 소규모 기업환경 개선사업 공고(3차).hwp,500만원,모집종료
433,전라북도,캠틱종합기술원,[전북] 2022년 2차 위기근로자 고용촉진 기업성장 지원사업 참여기업 2차 모집 공고,중소기업,인력,2022-11-14,2022-12-05,고용유지,"익산ㆍ김제ㆍ완주지역 내 자동차 및 전후방 연관산업 분야 기업의 위기근로자 고용촉진과 일자리 창출을 위해 위기근로자를 우선 채용 시 컨설팅, 제품개발, 지식재산권 확보 등을 지원해 드리는 사업입니다.☞ 전북 익산ㆍ김제ㆍ완주 지역 내 위기근로자 채용 예정인 자동차 및 전후방산업 분야 기업☞ 기업당 1,500만원 ~ 3,000만원 지원","기술,인력,내수,경영,전북,전라북도,2022,일자리창출,자동차,캠틱종합기술원,고용촉진,위기근로자,김제,익산,완주",「전라북도 더 좋은 일자리 기금」위기근로자 고용촉진 기업성장 지원사업(2차)_참여기업 2차모집 공고문.hwp,"1,500만원",모집종료
434,광주광역시,광주정보문화산업진흥원,[광주] 콘텐츠 잡매칭 데이 기업 부스 지원 추가 모집 공고,중소기업,인력,2022-11-11,2022-11-17,국내일반인력,"문화콘텐츠 산업 기업과 취업준비생간의 매칭을 통한 지역 청년 일자리 문제와 기업의 인력난 해소를 위해 온라인 기업 설명회, 광주 콘텐츠 잡매칭 데이 기업부스, 기업소개 등을 지원해 드리는 사업입니다.☞ 광주광역시 소재 문화콘텐츠기업 등☞ 온라인 기업 설명회, 광주 콘텐츠 잡매칭 데이 기업부스, 기타 후속지원 등 지원","인력,내수,경영,광주,콘텐츠,2022,광주광역시,구인,광주정보문화산업진흥원,기업설명회,후속지원,면접,문화콘텐츠산업,잡매칭데이,기업소개",잡매칭 행사 추가 모집 공고문 및 신청서(최종).pdf,"컨설팅, 인력 등 지원",모집종료
435,중소벤처기업부,지방중소벤처기업청,2023년 부산지역 중소기업 계약학과 신입생 모집 공고,벤처기업,인력,분야별 상이,-,국내일반인력,조기종료 자동처리,"인력,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,중소벤처기업부,중소,재직자,중견,지방중소벤처기업청,교육비,근로자,2023,신입생,계약학과,직무역량,등록금,채용예정자",중소기업_계약학과_2023학년도_신입생_모집.hwp,"컨설팅, 인력 등 지원",모집종료
436,경기도,경기대진테크노파크,[경기] 양주시ㆍ포천시ㆍ동두천시 2022년 채용 및 취업장려금 지원사업 모집 2차 변경 공고(고용안정선제대응패키지지원사업),중소기업,인력,예산 소진시까지,-,국내일반인력,조기종료 자동처리,"인력,경기,2022,경기도,경기대진테크노파크,포천시,양주시,구직자,섬유기업,채용장려금,동두천시,고용서비스,경기고용안정선제대응지원센터",채용_및_취업_장려금지원사업_변경공고_(2차).hwp,"컨설팅, 인력 등 지원",모집종료
